timestamp,G1,G2,G3,G4,G5,G6,total_vehicles,Label,seconds
1970-01-01 00:39:25,0,0,0,0,0,1,1,LOW,2365
1970-01-01 00:39:32,0,0,0,1,0,0,1,LOW,2372
1970-01-01 00:39:33,1,0,0,0,0,0,1,LOW,2373
1970-01-01 00:39:37,0,0,1,0,0,0,1,LOW,2377
1970-01-01 00:39:39,0,1,0,0,0,0,1,LOW,2379
1970-01-01 00:39:48,0,1,0,0,0,0,1,LOW,2388
1970-01-01 00:39:59,1,0,0,0,1,0,2,MEDIUM,2399
1970-01-01 00:40:00,0,1,0,0,0,0,1,LOW,2400
1970-01-01 00:40:16,1,0,0,0,0,0,1,LOW,2416
1970-01-01 00:40:17,0,1,0,0,1,0,2,MEDIUM,2417
1970-01-01 00:40:26,0,0,1,0,0,0,1,LOW,2426
1970-01-01 00:40:28,0,0,0,1,0,0,1,LOW,2428
1970-01-01 00:40:30,1,0,0,0,0,0,1,LOW,2430
1970-01-01 00:40:34,0,0,0,0,1,0,1,LOW,2434
1970-01-01 00:40:35,0,0,0,0,0,1,1,LOW,2435
1970-01-01 00:40:41,0,1,0,0,0,0,1,LOW,2441
1970-01-01 00:40:51,0,1,0,0,0,0,1,LOW,2451
1970-01-01 00:40:53,0,0,0,1,0,0,1,LOW,2453
1970-01-01 00:40:54,1,0,0,0,0,0,1,LOW,2454
1970-01-01 00:40:57,0,0,1,0,0,0,1,LOW,2457
1970-01-01 00:41:07,0,0,0,0,0,1,1,LOW,2467
1970-01-01 00:41:18,1,0,0,0,1,0,2,MEDIUM,2478
1970-01-01 00:41:19,0,0,0,1,0,0,1,LOW,2479
1970-01-01 00:41:36,1,0,0,0,0,0,1,LOW,2496
1970-01-01 00:41:38,0,0,0,0,0,1,1,LOW,2498
1970-01-01 00:41:40,0,0,0,1,0,0,1,LOW,2500
1970-01-01 00:41:41,0,0,1,0,0,0,1,LOW,2501
1970-01-01 00:41:45,0,0,0,0,1,0,1,LOW,2505
1970-01-01 00:41:49,0,0,0,0,0,1,1,LOW,2509
1970-01-01 00:41:53,0,1,0,0,0,0,1,LOW,2513
1970-01-01 00:41:56,0,0,0,0,1,0,1,LOW,2516
1970-01-01 00:42:01,0,0,1,0,0,0,1,LOW,2521
1970-01-01 00:42:03,0,1,0,0,0,0,1,LOW,2523
1970-01-01 00:42:16,1,0,0,0,0,0,1,LOW,2536
1970-01-01 00:42:22,0,0,0,1,0,0,1,LOW,2542
1970-01-01 00:42:24,0,0,0,0,1,0,1,LOW,2544
1970-01-01 00:42:34,0,0,1,0,0,0,1,LOW,2554
1970-01-01 00:42:36,0,0,0,1,1,0,2,MEDIUM,2556
1970-01-01 00:42:37,1,0,0,0,0,1,2,MEDIUM,2557
1970-01-01 00:42:41,0,1,0,0,0,0,1,LOW,2561
1970-01-01 00:42:47,1,0,0,1,0,0,2,MEDIUM,2567
1970-01-01 00:42:50,0,1,0,0,1,0,2,MEDIUM,2570
1970-01-01 00:42:57,0,0,1,0,0,0,1,LOW,2577
1970-01-01 00:43:04,0,1,0,0,0,0,1,LOW,2584
1970-01-01 00:43:05,1,0,0,0,0,0,1,LOW,2585
1970-01-01 00:43:08,0,0,0,0,0,1,1,LOW,2588
1970-01-01 00:43:20,1,0,0,0,0,0,1,LOW,2600
1970-01-01 00:43:21,0,0,0,1,0,0,1,LOW,2601
1970-01-01 00:43:26,0,0,0,0,1,1,2,MEDIUM,2606
1970-01-01 00:43:27,0,0,1,0,0,0,1,LOW,2607
1970-01-01 00:43:32,0,1,0,0,0,0,1,LOW,2612
1970-01-01 00:43:39,0,0,0,0,1,0,1,LOW,2619
1970-01-01 00:43:44,0,0,0,1,0,0,1,LOW,2624
1970-01-01 00:43:56,0,0,0,0,0,1,1,LOW,2636
1970-01-01 00:43:57,0,0,0,0,1,0,1,LOW,2637
1970-01-01 00:44:01,0,0,1,0,0,0,1,LOW,2641
1970-01-01 00:44:10,0,0,0,0,0,1,1,LOW,2650
1970-01-01 00:44:14,0,0,1,0,0,0,1,LOW,2654
1970-01-01 00:44:25,0,0,0,1,0,0,1,LOW,2665
1970-01-01 00:44:27,0,1,0,0,0,0,1,LOW,2667
1970-01-01 00:44:28,1,0,0,0,0,0,1,LOW,2668
1970-01-01 00:44:30,0,0,0,0,1,0,1,LOW,2670
1970-01-01 00:44:39,1,0,0,0,0,0,1,LOW,2679
1970-01-01 00:44:50,0,0,0,0,0,1,1,LOW,2690
1970-01-01 00:44:56,0,0,1,0,0,0,1,LOW,2696
1970-01-01 00:44:57,1,1,0,0,0,0,2,MEDIUM,2697
